SID,Network,Name,Elevation,State,Lon,Lat,SPI,alpha_ref,beta_ref
USS0009S11S,GHCN,CORONADO TRAIL,"8400",AZ,-109.150000000000006,33.799999999999997,0.113926376277999,0.085591028117458,1.580084376045341
USS0011R06S,GHCN,WILDCAT,"7850",AZ,-109.480000000000004,33.759999999999998,-0.178863964248879,0.033223131108000,0.619579655026679
USS0011R06S,GHCN,HEBER,"7640",AZ,-110.750000000000000,34.310000000000002,-0.148082265233363,0.061667270820421,1.035696878996307
USS0011R06S,GHCN,WORKMAN CREEK,"6900",AZ,-110.920000000000002,33.810000000000002,0.786746742633981,0.116021297985109,1.884317808066681
USS0011R06S,GHCN,FRY,"7200",AZ,-111.840000000000003,35.070000000000000,0.447112767354670,0.112265513034308,1.668622634568304
USS0011R06S,GHCN,MORMON MOUNTAIN,"7500",AZ,-111.519999999999996,34.939999999999998,0.816378210483739,0.140907514308281,1.981342166287980
KNKX,GHCN,PROMONTORY,"7930",AZ,-111.010000000000005,34.369999999999997,-0.151631357444992,0.095047091210260,1.533804532735728
KNKX,GHCN,WHITE HORSE LAKE,"7180",AZ,-112.150000000000006,35.140000000000001,0.900973728358873,0.125978656493910,1.561656102983991
KNKX,Coop,BARSTOW-DAGGETT AIRPORT,"1919",CA,-116.787019999999998,34.853710000000000,-0.594661240250594,0.523243185181031,0.516150310462664
KNKX,Coop,MERCED,"154",CA,-120.515799999999999,37.288800000000002,0.167555301284091,0.300319715486028,0.074063802418118
KNKX,Coop,SAN DIEGO INTERNATIONAL AP,"15",CA,-117.183099999999996,32.733600000000003,-0.306518450718312,1.295941127110183,0.633226091225643
"041912",ICAO,NORTH ISLAND NAS,"14",CA,-117.209829999999997,32.692189999999997,-0.524001870382680,1.025155343401897,0.516926161313507
"041912",Coop,SAN FRANCISCO INTERNATIONAL AP,"10",CA,-122.365620000000007,37.619619999999998,0.449426102126268,0.686811011915047,0.185583601378117
"041912",Coop,CEDARVILLE,"4688",CA,-120.179100000000005,41.530099999999997,0.384186645481054,0.439123411398307,0.747737294958681
"041912",Coop,CHULA VISTA,"56",CA,-117.085800000000006,32.640000000000001,-0.167555301284091,0.887717082284055,0.427408715621047
"043747",Coop,DAVIS 2 WSW EXP FARM,"60",CA,-121.776100000000000,38.534900000000000,-0.083445873265910,0.968175579548339,0.613397783795907
"043747",Coop,DEATH VALLEY NATIONAL PARK,"-194",CA,-116.867199999999997,36.462629999999997,-0.444603732912702,0.822722303151981,0.741665305506023
"043747",Coop,FORT BRAGG 5 N,"123",CA,-123.756389999999996,39.509999999999998,0.630069938080447,0.401838611083886,0.491934708504830
"046074",Coop,HEALDSBURG,"177",CA,-122.866460000000004,38.629350000000002,0.215696890462893,1.283848449771003,0.841103259728502
"046074",Coop,LEMON COVE,"513",CA,-119.026399999999995,36.381700000000002,0.000000101006675,0.768112384559887,0.182617719297781
"046074",Coop,LIVERMORE,"529",CA,-121.751390000000001,37.681939999999997,-0.083445873265910,0.669666284532466,0.296665123431836
"046826",Coop,OJAI,"745",CA,-119.227500000000006,34.447699999999998,0.167555301284091,1.827432078540543,1.028501156259562
"046826",Coop,ORLAND,"254",CA,-122.199700000000007,39.745800000000003,0.194697971264983,0.518450628267778,0.392847751154245
"046826",Coop,ORLEANS,"403",CA,-123.538510000000002,41.302059999999997,0.936743341027922,0.623735998647268,0.988768170204195
"046826",Coop,PASADENA,"864",CA,-118.144700000000000,34.148299999999999,-0.524001870382680,1.759096530090052,1.113309714239122
"046826",Coop,PASO ROBLES,"730",CA,-120.685500000000005,35.627699999999997,0.083445873265910,1.161993633012176,0.544665825515493
"049452",Coop,QUINCY,"3420",CA,-120.947500000000005,39.936599999999999,0.544210920457775,0.529567887402423,0.799114138262127
"049452",Coop,SANTA BARBARA,"16",CA,-119.684399999999997,34.416699999999999,-0.138002774330076,0.723802298684595,0.117529263861063
"049452",Coop,SANTA ROSA,"166",CA,-122.713350000000005,38.455790000000000,-0.521927056726758,1.023725092864366,0.597709323084322
"049452",Coop,TAHOE CITY,"6230",CA,-120.142799999999994,39.167800000000000,0.547981324063231,0.383253068003791,0.624267149729749
"047851",Coop,WILLOWS 6 W,"234",CA,-122.304800000000000,39.523159999999997,0.000000101006675,0.631881439659777,0.414572816229297
"047851",Coop,YREKA,"2712",CA,-122.641689999999997,41.702370000000002,-0.591299815837662,0.279955611527668,0.556336079685929
"047851",Coop,EUREKA WFO WOODLEY ISLAND,"20",CA,-124.160200000000003,40.809699999999999,1.098623746317214,0.302949863371164,0.497318728197747
"040134",Coop,CAMPO,"2630",CA,-116.469899999999996,32.626300000000001,-0.018705520692786,0.436720830334550,0.866520000527611
"040134",Coop,IMPERIAL COUNTY AP,"-55",CA,-115.576560000000001,32.834640000000000,-0.524001870382680,0.622287395966291,0.894774545673445
"045502",Coop,BORREGO DESERT PARK,"810",CA,-116.403599999999997,33.255899999999997,-1.281728756502709,0.442279212432880,0.726281360979935
"044211",Coop,BLYTHE ASOS,"395",CA,-114.714510000000004,33.618760000000002,-0.967363129875985,0.436187696055217,0.797870532591787
"044211",Coop,DESERT RESORTS REGIONAL AP,"-118",CA,-116.164119999999997,33.631659999999997,-1.038948735882251,0.483235927166755,0.534865643439989
"044211",Coop,DEEP CANYON LAB,"1200",CA,-116.376300000000001,33.651299999999999,-1.110828095252784,0.451154619314344,1.128049194690536
"044211",Coop,HAYFIELD PUMPING PLANT,"1370",CA,-115.628900000000002,33.704400000000000,-1.314164333519646,0.879368036460590,1.689416668175571
"045085",Coop,EAGLE MOUNTAIN,"973",CA,-115.451380000000000,33.808070000000001,-1.501385189156672,0.537152128722852,1.119463151527867
"042090",Coop,LOS ANGELES INTL AP,"97",CA,-118.386600000000001,33.938160000000003,-0.083445873265910,1.378735819566022,0.788295157335274
"042090",Coop,CULVER CITY,"92",CA,-118.413899999999998,34.005000000000003,0.340251788963143,1.978385386858064,1.848446327834825
KNTD,Coop,U C L A,"430",CA,-118.442700000000002,34.069699999999997,-0.340251788963143,1.662389962960949,1.013548289594037
KNTD,Coop,IRON MOUNTAIN,"922",CA,-115.121899999999997,34.147199999999998,-1.328932350938939,0.560383319808619,0.997051565270876
KNTD,Coop,SAN GABRIEL FIRE DEPT,"363",CA,-118.100300000000004,34.084200000000003,0.388344413236245,1.790775225782495,2.393524913035754
KCMA,Coop,SAN GABRIEL CANYON PH,"744",CA,-117.907799999999995,34.155299999999997,-0.430291758905722,1.522231363231805,1.233076739479774
KCMA,Coop,WOODLAND HILLS PIERCE COLLEGE,"790",CA,-118.574399999999997,34.181899999999999,-0.167555301284091,1.741678927265046,1.026440357774638
"047905",Coop,BIG BEAR LAKE,"6753",CA,-116.917000000000002,34.243000000000002,-0.454540797648215,0.265263422994538,0.969433478507313
"047905",Coop,PIRU 2 ESE,"712",CA,-118.756900000000002,34.406100000000002,-0.167555301284091,1.402875470773469,1.178600270783317
"048014",Coop,JUNCAL DAM,"2260",CA,-119.506900000000002,34.490800000000000,0.189925317233428,0.786631682798587,0.486224341979516
"047735",Coop,CACHUMA LAKE,"789",CA,-119.981589999999997,34.582230000000003,0.083445873265910,0.654497167590946,0.164224647957020
"047735",Coop,SALSIPUEDES GAGING STATION,"254",CA,-120.408259999999999,34.585110000000000,0.340251788963143,1.362120467243511,0.763834506148487
"047735",Coop,LANCASTER,"2338",CA,-118.212549999999993,34.741210000000002,-0.622587548232968,1.584964242395638,1.134166597660476
"047253",Coop,NEW CUYAMA FIRE STATION,"2160",CA,-119.682699999999997,34.945500000000003,0.055344983486762,0.704309092014389,0.414488546314935
"043463",Coop,BAKERSFIELD AP,"490",CA,-119.055239999999998,35.434240000000003,0.167555301284091,1.245991689120413,0.335104314617038
"044555",Coop,TRONA,"1695",CA,-117.390799999999999,35.763599999999997,-0.544781726357408,0.774333755312377,0.771953381472744
"048917",Coop,LINDSAY,"435",CA,-119.054500000000004,36.203200000000002,0.083445873265910,0.853922215469196,0.305172535220781
"048917",Coop,BIG SUR STATION,"200",CA,-121.780199999999994,36.247199999999999,-0.014688191545949,0.624371291180218,0.407340826822584
"048917",Coop,VISALIA,"303",CA,-119.299700000000001,36.328330000000001,0.622587548232967,1.069077232551322,0.273813531526303
"043551",Coop,PINNACLES NATIONAL PARK,"1307",CA,-121.182199999999995,36.481900000000003,0.682040055611863,0.532913611002560,0.178570707529418
"043551",Coop,LODGEPOLE,"6735",CA,-118.732500000000002,36.604399999999998,-1.281728756502709,0.486304081930283,0.924260124111306
"043551",Coop,MONTEREY,"122",CA,-121.855500000000006,36.592700000000001,0.524734575342194,0.385145291938453,0.156255721643308
"043551",Coop,SALINAS AP,"73",CA,-121.609279999999998,36.663519999999998,0.731711302422967,0.570848385150111,0.073805450429562
"045233",Coop,WATSONVILLE WATERWORKS,"95",CA,-121.769099999999995,36.930799999999998,-0.622587548232968,0.911111890709293,0.207052098072135
"045233",Coop,FRIANT GOVERNMENT CAMP,"430",CA,-119.706909999999993,36.995739999999998,0.356333489319730,0.543789336073277,0.160362739478879
"045933",Coop,LOS BANOS,"120",CA,-120.866600000000005,37.056300000000000,-0.083445873265910,0.183531951051397,0.025590968095221
"045933",Coop,BEN LOMOND NO. 4,"435",CA,-122.082210000000003,37.086889999999997,-0.281730191563889,0.987189340587608,0.378632088689430
"042920",Coop,BISHOP AIRPORT,"4110",CA,-118.358860000000007,37.371139999999997,-0.990663504357343,0.740418990904211,0.583580353988680
"042920",Coop,REDWOOD CITY,"31",CA,-122.238600000000005,37.476700000000001,0.167555301284091,0.873988840801557,0.283989346700997
"042920",Coop,HALF MOON BAY,"27",CA,-122.443299999999994,37.472499999999997,-0.467655952412489,0.162489029931102,0.187289469565264
"042920",Coop,SO ENTRANCE YOSEMITE N.P.,"5047",CA,-119.633099999999999,37.512200000000000,-0.432967702518840,0.506545644544542,0.725210403857731
"047767",Coop,MODESTO AP,"87",CA,-120.954920000000001,37.625439999999998,0.000000101006675,0.462967198991237,0.096734817056451
"047767",Coop,OAKLAND INTERNATIONAL AIRPORT,"5",CA,-122.233009999999993,37.717799999999997,-0.185654311074584,0.803478424102295,0.211915328528170
"047767",Coop,SAN FRANCISCO DOWNTOWN,"150",CA,-122.426900000000003,37.770499999999998,-0.437488052760543,0.643252188895507,0.200839820153363
"047414",Coop,TRACY PUMPING PLANT,"61",CA,-121.583190000000002,37.795890000000000,-0.167555301284091,0.808129219821492,0.262476701547464
"047414",Coop,OAKLAND MUSEUM,"30",CA,-122.264200000000002,37.798299999999998,0.153495872260218,0.720469301042107,0.402224576147462
"047414",Coop,STOCKTON AP,"27",CA,-121.226370000000003,37.889969999999998,0.315142192852573,0.730620028638108,0.132386759183042
"044500",Coop,SONORA,"1675",CA,-120.387200000000007,37.967199999999998,0.607555457680978,0.803237583935593,0.596536741548027
"044500",Coop,SAN RAFAEL-CIVIC CENTER,"120",CA,-122.537199999999999,37.998300000000000,0.167555301284091,1.065870307277390,0.508105629487417
"048351",Coop,ACAMPO 5NE,"87",CA,-121.201300000000003,38.217700000000001,0.491637866202111,0.491236734653008,0.160755262005756
"049742",Coop,FIDDLETOWN DEXTER RCH,"2170",CA,-120.698170000000005,38.525100000000002,-0.622587548232968,0.793038623886772,0.602968826480109
"049742",Coop,SACRAMENTO AP ASOS,"19",CA,-121.496039999999994,38.506590000000003,-0.060586443112517,0.874336560102454,0.286533228024784
"049781",Coop,LAKE SOLANO,"187",CA,-122.003900000000002,38.491999999999997,0.167555301284091,0.954925203713921,0.461638869473938
"049781",Coop,SACRAMENTO 5 ESE,"38",CA,-121.418300000000002,38.555199999999999,0.056990092790350,0.918844951375519,0.457267817664004
"049781",Coop,CALISTOGA,"350",CA,-122.578109999999995,38.576819999999998,0.198888354634858,0.746302613874399,0.622571185438566
"040383",Coop,MIDDLETOWN,"1121",CA,-122.625829999999993,38.747740000000000,0.535461886273700,0.671449010711796,0.558249192950892
"040383",Coop,CLOVERDALE,"400",CA,-123.026300000000006,38.792960000000001,0.060181699004130,0.513259583852246,0.649441600423905
"040383",Coop,KELSEY 1 N,"2000",CA,-120.820800000000006,38.808799999999998,-0.242751521873539,0.789308946385916,0.793395054552114
"040931",Coop,BLUE CANYON NYACK AP,"5286",CA,-120.709270000000004,39.276170000000000,0.645672450646623,0.622868925563248,1.130026251976636
"040931",Coop,NEVADA CITY,"2781",CA,-121.000799999999998,39.246600000000001,0.080350523203820,0.832640920100261,1.049963643366399
"048606",Coop,POTTER VALLEY POWERHOUSE,"1018",CA,-123.128600000000006,39.361899999999999,0.686158872041040,0.655985513994495,0.838956138863931
"045679",Coop,STONY GORGE RESERVOIR,"800",CA,-122.534099999999995,39.586100000000002,-0.245657354493542,0.718411643468502,0.430224725902842
"045679",Coop,PORTOLA,"4850",CA,-120.471900000000005,39.805300000000003,0.522277943510791,0.407002053781957,0.592197152415021
"048135",Coop,WHISKEYTOWN RESERVOIR,"1295",CA,-122.528000000000006,40.611600000000003,0.112024878025808,1.179854444386278,2.784904519333261
"045941",Coop,DUNSMUIR TREATMENT PL,"2169",CA,-122.281670000000005,41.183100000000003,0.520736729757914,0.439110006814492,1.095376393546490
"045941",Coop,JESS VALLEY,"5319",CA,-120.298450000000003,41.270600000000002,2.016372269603679,0.339234725327994,0.989029559936023
"040521",Coop,FORT BIDWELL,"4739",CA,-120.157399999999996,41.871499999999997,-0.433298842105491,0.341398979057647,0.646267534515451
"040521",Coop,GASQUET RS,"387",CA,-123.967039999999997,41.845869999999998,0.821818605434958,0.301064641208370,1.075892085135556
"040521",Coop,TULELAKE,"4038",CA,-121.474490000000003,41.959989999999998,0.149793752504835,0.543616685087824,0.926685350523168
"046174",Coop,MARKLEY COVE,"480",CA,-122.124099999999999,38.491599999999998,-0.083445873265910,0.705387662803394,0.305822084645210
"046174",Coop,LEE VINING,"6797",CA,-119.119399999999999,37.956699999999998,-0.142467529024930,0.212937558808753,0.505382601814269
"047946",Coop,NEWPORT BEACH HARBOR,"10",CA,-117.883600000000001,33.603099999999998,-0.340251788963143,1.351175666616243,0.510660670222327
"047946",Coop,REDDING AP,"501",CA,-122.297730000000001,40.514620000000001,0.495423073997031,0.745303839989015,1.008937412301654
"048839",Coop,RED BLUFF MUNI AP,"354",CA,-122.254779999999997,40.151859999999999,1.067312958271459,0.544613001954195,0.416824007834574
"048839",Coop,NEEDLES AIRPORT,"888",CA,-114.618420000000000,34.767829999999996,-0.556328050791547,0.612567157734623,1.165864780812369
"048839",Coop,CHINA LAKE NAF,"2231",CA,-117.690910000000002,35.686250000000001,-0.373592361433795,0.796007266479962,0.786841906655986
"048839",Coop,SUSANVILLE 2SW,"4212",CA,-120.663100000000000,40.416699999999999,-0.524001870382680,0.420933076208027,0.783422274525251
"043257",Coop,BURBANK VALLEY PUMP PLANT,"655",CA,-118.347999999999999,34.186599999999999,0.400676976637129,1.580538956179570,1.453971676508253
"043257",Coop,TORRANCE AIRPORT,"90",CA,-118.341899999999995,33.801600000000001,-0.083445873265910,1.219885968720146,0.698234096931945
"043257",Coop,LOS ANGELES DOWNTOWN,"378",CA,-118.241699999999994,34.067799999999998,0.167555301284091,1.516614007769597,1.213303504515719
KNLC,Coop,MONTEREY PENINSUL AP,"160",CA,-121.848810000000000,36.590409999999999,-0.193959725534173,0.839454980352646,0.252465359476940
KNLC,Coop,PASO ROBLES MUNICIPAL AP,"820",CA,-120.629180000000005,35.669359999999998,0.355345703312435,1.238882078412377,0.394743877341360
USS0019L08S,Coop,BURBANK VALLEY PUMP PLANT,"655",CA,-118.347999999999999,34.186599999999999,0.400676976637129,1.580538956179570,1.453971676508253
USS0019L08S,GHCN,HAGAN'S MEADOW,"7776",CA,-119.939999999999998,38.850000000000001,0.002860923879568,0.440065947506483,1.123976239695881
USS0019L08S,GHCN,BLUE LAKES,"8057",CA,-119.920000000000002,38.609999999999999,0.347862169451466,0.445464955127749,1.319835008211246
USS0019L08S,GHCN,POISON FLAT,"7736",CA,-119.629999999999995,38.509999999999998,0.043516517139279,0.264442979736575,0.842758098253073
USS0019L08S,GHCN,SONORA PASS,"8827",CA,-119.599999999999994,38.310000000000002,0.829652602254851,0.295768032097961,1.301969558791131
USS0019L39S,GHCN,VIRGINIA LAKES RIDGE,"9445",CA,-119.230000000000004,38.070000000000000,1.516428410997025,0.334610723543907,1.114073317525613
USS0019L39S,GHCN,LOBDELL LAKE,"9233",CA,-119.370000000000005,38.439999999999998,1.451122816870687,0.218071009729997,0.883786831600264
USS0019L39S,GHCN,EBBETTS PASS,"8765",CA,-119.799999999999997,38.549999999999997,0.181837156636830,0.367342626060749,1.429291060125956
USS0019L39S,GHCN,HEAVENLY VALLEY,"8582",CA,-119.920000000000002,38.920000000000002,0.222988445356778,0.382296885833365,0.791337891133834
USS0019L39S,GHCN,LEAVITT LAKE,"9617",CA,-119.609999999999999,38.280000000000001,-0.103929045754799,0.205771563672329,0.994926349688327
USS0020K04S,GHCN,MONITOR PASS,"8310",CA,-119.609999999999999,38.670000000000002,0.246943279528065,0.238126331599839,0.742080504684464
USS0020K04S,GHCN,CEDAR PASS,"7030",CA,-120.299999999999997,41.579999999999998,0.584411733146556,0.200900327161695,0.680378665843659
USS0020K04S,GHCN,DISMAL SWAMP,"7360",CA,-120.180000000000007,41.990000000000002,-0.042711734245100,0.194244831325201,0.811623331266793
USS0020K04S,GHCN,ADIN MTN,"6190",CA,-120.790000000000006,41.240000000000002,0.487742504451753,0.365294141462093,0.698321971240578
USS0020K04S,GHCN,INDEPENDENCE CREEK,"6456",CA,-120.280000000000001,39.490000000000002,0.937611117576287,0.396882233827905,0.993714483838357
USS0020K31S,GHCN,INDEPENDENCE LAKE,"8352",CA,-120.310000000000002,39.430000000000000,0.114981727909277,0.513483785571284,1.424147314632573
USS0020K31S,GHCN,TRUCKEE #2,"6509",CA,-120.180000000000007,39.299999999999997,0.940926023625606,0.397028127266070,0.991596430011191
USS0020K31S,GHCN,WARD CREEK #3,"6655",CA,-120.219999999999999,39.140000000000001,0.385232684775174,0.574488492015048,1.504733759870571
USS0020K31S,GHCN,TAHOE CITY CROSS,"6797",CA,-120.150000000000006,39.170000000000002,0.907214812860599,0.457468449444486,0.776951001691603
USS0020K31S,GHCN,SQUAW VALLEY G.C.,"8029",CA,-120.260000000000005,39.189999999999998,0.358078795000633,0.374804456047064,1.168119815823465
"050848",GHCN,RUBICON #2,"7689",CA,-120.129999999999995,39.000000000000000,0.487247791647368,0.262319593290166,0.666134602358114
"050848",GHCN,ECHO PEAK,"7670",CA,-120.079999999999998,38.850000000000001,0.599163625590847,0.438333163945284,1.255847448566875
"050848",GHCN,FALLEN LEAF,"6236",CA,-120.049999999999997,38.930000000000000,0.718107399438906,0.233413843150817,0.525413067223607
